ID,Date,Label,Latitude,Longitude,Count,Type
Sviatoshyn district,2022-3-19,Святошин, Перемоги проспект, Авіамістечко, Святошин, Святошинський район, 03115, Україна,50.4576865,30.3883951,2,MentionType.PRIMARY
National Stadium,2022-3-19,国家体育场, 慧忠路, 大屯街道, 朝阳区, 北京市, 100012, 中国,39.99152275,116.39028241977488,1,MentionType.PRIMARY
Northern Territories,2022-3-20,Northern, DehCho Drive, Fort Providence, South Slave Region, Northwest Territories, X0E 0L0, Canada,61.3521936,-117.652164,2,MentionType.PRIMARY
Siberia,2022-3-20,Сибирь, Богучанский район, Красноярский край, Сибирский федеральный округ, Россия,60.0,100.0,4,MentionType.PRIMARY
Arctic,2022-3-22,Arctic, Town of Masonville, Delaware County, New York, United States,42.1856379,-75.4143448,2,MentionType.PRIMARY
The Suez Canal,2022-3-30,Suez Canal, The Rocks, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia,-33.8595729,151.2083094,1,MentionType.PRIMARY
Gan Europe,2022-3-01,Gan, Place de l'Europe, Saint-Pierre, Surgères, Rochefort, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17700, France,46.1068872,-0.7519873,1,MentionType.PRIMARY
Gulf,2022-3-26,Gulf County, Florida, United States,29.9665252,-85.2175889,3,MentionType.PRIMARY
Gulf Arab,2022-3-02,Gulf Arab,None,None,2,MentionType.PRIMARY
Tahanaca,2022-3-01,Tahanaca,None,None,1,MentionType.PRIMARY
Central Europe,2022-3-06,Central Europe, Muskogee County, Oklahoma, 74423, United States,35.670119,-95.167241,1,MentionType.PRIMARY
Brest,2022-3-06,Brest, Finistère, Bretagne, France métropolitaine, 29200, France,48.3905283,-4.4860088,1,MentionType.PRIMARY
Horenka,2022-3-06,Горенка, Гостомельська селищна громада, Бучанський район, Київська область, Україна,50.5595665,30.3122576,1,MentionType.PRIMARY
Pacific,2022-3-24,Pacific, King County, Washington, United States,47.2640129,-122.2485492,1,MentionType.PRIMARY
Near Eastern,2022-3-24,North Eastern Avenue, Westminster/St. Philip Neri, Near Eastside, Indianapolis, Marion County, Indiana, 46201, United States,39.771732,-86.117621,1,MentionType.PRIMARY
Tweet,2022-3-26,Tweet, 33, Avenida Sá da Bandeira, Sé Nova, Alta, Sé Nova, Santa Cruz, Almedina e São Bartolomeu, Coimbra, 3000-351, Portugal,40.2116978,-8.4234878,3,MentionType.PRIMARY
Zelenskyy,2022-3-04,Plazuela de Volodimir Zelensky, Piovera, Hortaleza, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28001, España,40.45216845,-3.6388035907436485,3,MentionType.PRIMARY
East,2022-3-04,Est, Burkina Faso,12.2527495,0.8736106,5,MentionType.PRIMARY
Yamal-Europe,2022-3-14,Yamal - Europe, Kaszewiec, gmina Różan, powiat makowski, województwo mazowieckie, 06-231, Polska,52.9211614,21.4245165,1,MentionType.PRIMARY
Bug River,2022-3-14,Bug, 224018, Беларусь,51.5347566,23.5646822,1,MentionType.PRIMARY
Sea of,2022-3-14,Of, Trabzon, Karadeniz Bölgesi, 61830, Türkiye,40.881735899999995,40.27544376928809,1,MentionType.PRIMARY
Desna River,2022-3-24,Desná, Olomoucký kraj, Střední Morava, 78813, Česko,50.031511,17.0599634,2,MentionType.PRIMARY
Baltic Sea,2022-3-04,Baltijas jūra / Baltijos jūra / Itämeri / Läänemeri / Morze Bałtyckie / Östersjön / Østersøen / Ostsee / Балтийское море,56.0,18.0,3,MentionType.PRIMARY
Asia,2022-3-26,Asia,51.2086975,89.2343748,7,MentionType.PRIMARY
Eastern Military District,2022-3-16,Восточный военный округ, Дальневосточный федеральный округ, Россия,59.3334319,137.38882719604007,2,MentionType.PRIMARY
Kuril Islands,2022-3-25,Курильские острова, Сахалинская область, Дальневосточный федеральный округ, Россия,50.3840378,155.83221429055388,1,MentionType.PRIMARY
Peninsula,2022-3-26,The Peninsula Paris, 19, Avenue Kléber, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France,48.870745,2.2933072,4,MentionType.PRIMARY
Hawi apTunepucTu,2022-3-16,Hawi apTunepucTu,None,None,1,MentionType.PRIMARY
Whidbey Island,2022-3-28,Whidbey Island, Island County, Washington, United States,48.15814255,-122.59742939440014,2,MentionType.PRIMARY
Eastern Europe,2022-3-04,Источен СР, Северна Македонија,41.836891800000004,22.52384962142576,11,MentionType.PRIMARY
‘Asia Again: A,2022-3-17,‘Asia Again: A,None,None,1,MentionType.PRIMARY
Chernihiv,2022-3-19,Чернігівська область, Україна,51.272593,31.7417235,1,MentionType.PRIMARY
Central Asia,2022-3-24,Central Asia, классический маршрут, Чон-Алайский район, Ошская область, Кыргызстан,39.4009215,72.8676621,3,MentionType.PRIMARY
Azov Sea,2022-3-20,Азовське море,46.196729,36.73570655151333,20,MentionType.PRIMARY
Eastern Ukraine,2022-3-27,Embassy of Ukraine - Consular Section, 331, Metcalfe Street, Golden Triangle, Centretown, Somerset, (Old) Ottawa, Ottawa, Eastern Ontario, Ontario, K2P 1R7, Canada,45.4145561,-75.68987321346154,2,MentionType.PRIMARY
Zaporizhzhia Oblast,2022-3-27,Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69037, Україна,47.8507859,35.1182867,2,MentionType.PRIMARY
Russia Wer,2022-3-26,Russia Wer,None,None,1,MentionType.PRIMARY
Northern Ukraine,2022-3-25,Північний, Генічеськ, Генічеська міська громада, Генічеський район, Херсонська область, 75500-75509, Україна,46.188509,34.7984866,2,MentionType.PRIMARY
Latin America,2022-3-02,Breakfast in America, Rue des Écoles, Quartier Saint-Victor, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France,48.84774885,2.351138358927914,4,MentionType.PRIMARY
Middle East,2022-3-18,Middle East, Baltimore, Maryland, United States,39.3014159,-76.5888477,18,MentionType.PRIMARY
Southeast Asia,2022-3-30,Asia, Riemannstraße, Zentrum-Süd, Zentrum-Südost, Mitte, Leipzig, Sachsen, Deutschland,51.3305381,12.3786243,3,MentionType.PRIMARY
Africa,2022-3-28,Africa,11.5024338,17.7578122,14,MentionType.PRIMARY
Crimean Peninsula,2022-3-02,Крымский полуостров, Україна,45.28350435,34.20081877526554,3,MentionType.PRIMARY
world mai economic,2022-3-24,world mai economic,None,None,1,MentionType.PRIMARY
Podil,2022-3-21,Поділ, Подільський район, Київ, 04070, Україна,50.469128,30.516624,2,MentionType.PRIMARY
Western Ukraine,2022-3-08,Western, 264, Шевченка бульвар, Калиновий, Придніпровський район, Черкаси, Черкаська міська громада, Черкаський район, Черкаська область, 18000-18499, Україна,49.4393787,32.0674722,2,MentionType.PRIMARY
Atlantic,2022-3-15,Atlantic, Cass County, Iowa, 50022, United States,41.403691,-95.0138705,1,MentionType.PRIMARY
Russia-1,2022-3-15,Кировско-Выборгская линия (Линия 1), округ Пискарёвка, Санкт-Петербург, Северо-Западный федеральный округ, 195273, Россия,59.9980504,30.3651594,1,MentionType.PRIMARY
MiGs,2022-3-18,Migs, Iloilo R-2 Road, San Miguel Town Proper, San Miguel, Iloilo, Western Visayas, 5025, Philippines,10.7774862,122.4606751,2,MentionType.PRIMARY
Vasykkv,2022-3-12,Vasykkv,None,None,1,MentionType.PRIMARY
Defeat America,2022-3-21,Defeat America,None,None,2,MentionType.PRIMARY
Earth,2022-3-03,Earth, Lamb County, Texas, 79301, United States,34.2331373,-102.4107493,2,MentionType.PRIMARY
Americas,2022-3-17,Americas, Chapultepec, Estado de México, 52145, México,19.1982908,-99.5486812,2,MentionType.PRIMARY
West,2022-3-03,Western, West Kenya, Kenya,0.5090396,34.5731341,55,MentionType.PRIMARY
Europe,2022-3-03,Ōu,51.0,10.0,79,MentionType.PRIMARY
Snake Island,2022-3-25,Snake Island, Tarrant County, Texas, 76135, United States,32.8090171,-97.4880769,1,MentionType.PRIMARY
Black Sea,2022-3-03,Black Sea,43.87280435,33.99381558677739,61,MentionType.PRIMARY
Allies,2022-3-05,Allies, 7, 薬師あいロード商店街, 新井, 中野区, 東京都, 165-0026, 日本,35.7127141,139.6672335,6,MentionType.PRIMARY
